date,wasserstein_distance,beta0,beta1,beta2,lp2_distance
2021-08-18 00:00:00,0.567696213722229,1,0,0,0.0
2021-08-19 00:00:00,0.556109756231308,1,0,0,0.0
2021-08-20 00:00:00,0.5088831782341003,1,0,0,0.0
2021-08-23 00:00:00,0.40612220764160156,1,0,0,0.0
2021-08-24 00:00:00,0.3091406524181366,1,0,0,0.0
2021-08-25 00:00:00,0.11346670985221863,1,0,0,0.0
2021-08-26 00:00:00,0.16961953043937683,1,0,0,0.0
2021-08-27 00:00:00,0.45402082800865173,1,0,0,0.0
2021-08-30 00:00:00,0.6840044558048248,1,0,0,0.0
2021-08-31 00:00:00,0.8725183308124542,1,0,0,0.0
2021-09-01 00:00:00,1.2387435138225555,1,0,0,0.0
2021-09-02 00:00:00,1.3168992698192596,1,0,0,0.0
2021-09-03 00:00:00,1.3948776423931122,1,0,0,0.0
2021-09-07 00:00:00,1.448246031999588,1,0,0,0.0
2021-09-08 00:00:00,1.4006503820419312,1,0,0,0.0
2021-09-09 00:00:00,1.3068960309028625,1,0,0,0.0
2021-09-10 00:00:00,1.1693682968616486,1,0,0,0.0
2021-09-13 00:00:00,1.003983736038208,1,0,0,0.0
2021-09-14 00:00:00,0.9458886981010437,1,0,0,0.0
2021-09-15 00:00:00,0.8433459103107452,1,0,0,0.0
2021-09-16 00:00:00,0.6703380942344666,1,0,0,0.0
2021-09-17 00:00:00,0.5907748639583588,1,0,0,0.0
2021-09-20 00:00:00,0.649662584066391,1,0,0,0.0
2021-09-21 00:00:00,0.5881168842315674,1,0,0,0.0
2021-09-22 00:00:00,0.467995822429657,1,0,0,0.0
2021-09-23 00:00:00,0.3296296000480652,1,0,0,0.0
2021-09-24 00:00:00,0.1979573369026184,1,0,0,0.0
2021-09-27 00:00:00,0.2562203109264374,1,0,0,0.0
2021-09-28 00:00:00,0.37860843539237976,1,0,0,0.0
2021-09-29 00:00:00,0.5046154260635376,1,0,0,0.0
2021-09-30 00:00:00,0.6999779045581818,1,0,0,0.0
2021-10-01 00:00:00,0.9098950028419495,1,0,0,0.0
2021-10-04 00:00:00,0.8490512371063232,1,0,0,0.0
2021-10-05 00:00:00,0.8534700274467468,1,0,0,0.0
2021-10-06 00:00:00,0.8049891293048859,1,0,0,0.0
2021-10-07 00:00:00,0.8238824307918549,1,0,0,0.0
2021-10-08 00:00:00,0.7563599944114685,1,0,0,0.0
2021-10-11 00:00:00,0.7226681411266327,1,0,0,0.0
2021-10-12 00:00:00,0.8360218703746796,1,0,0,0.0
2021-10-13 00:00:00,0.8578842878341675,1,0,0,0.0
2021-10-14 00:00:00,0.710351973772049,1,0,0,0.0
2021-10-15 00:00:00,0.6989734172821045,1,0,0,0.0
2021-10-18 00:00:00,0.7963009476661682,1,0,0,0.0
2021-10-19 00:00:00,1.0026609003543854,1,0,0,0.0
2021-10-20 00:00:00,1.0351935923099518,1,0,0,0.0
2021-10-21 00:00:00,0.9482901692390442,1,0,0,0.0
2021-10-22 00:00:00,0.8544617891311646,1,0,0,0.0
2021-10-25 00:00:00,0.8576587438583374,2,0,0,0.5
2021-10-26 00:00:00,0.8080360889434814,2,0,0,0.5
2021-10-27 00:00:00,0.6686575710773468,2,0,0,0.5
2021-10-28 00:00:00,0.7087749540805817,2,0,0,0.5
2021-10-29 00:00:00,0.7253524363040924,3,0,0,2.0
2021-11-01 00:00:00,0.8707541227340698,3,0,0,2.0
2021-11-02 00:00:00,1.0909826755523682,4,0,0,4.5
2021-11-03 00:00:00,1.2698912024497986,5,0,0,8.0
2021-11-04 00:00:00,1.3505178689956665,5,0,0,8.0
2021-11-05 00:00:00,1.3414659202098846,5,0,0,8.0
2021-11-08 00:00:00,1.5024018585681915,5,0,0,8.0
2021-11-09 00:00:00,1.5004209578037262,5,0,0,8.0
2021-11-10 00:00:00,1.2974265813827515,5,0,0,8.0
2021-11-11 00:00:00,1.4248602986335754,5,0,0,8.0
2021-11-12 00:00:00,1.483276218175888,4,0,0,4.5
2021-11-15 00:00:00,1.2270452678203583,5,0,0,8.0
2021-11-16 00:00:00,1.098617672920227,5,0,0,8.0
2021-11-17 00:00:00,1.0177501440048218,5,0,0,8.0
2021-11-18 00:00:00,1.0832125544548035,5,0,0,8.0
2021-11-19 00:00:00,1.1949678659439087,5,0,0,8.0
2021-11-22 00:00:00,1.048251986503601,4,0,0,4.5
2021-11-23 00:00:00,1.0716336369514465,5,0,0,4.5
2021-11-24 00:00:00,1.0504950284957886,5,0,0,4.5
2021-11-26 00:00:00,1.0997091829776764,6,0,0,8.0
2021-11-29 00:00:00,0.9810929894447327,5,0,0,4.5
2021-11-30 00:00:00,0.9104323089122772,5,0,0,2.0
2021-12-01 00:00:00,0.7136072814464569,5,0,0,2.0
2021-12-02 00:00:00,0.3575729429721832,4,0,0,0.0
2021-12-03 00:00:00,0.2495943307876587,4,0,0,0.5
2021-12-06 00:00:00,0.23220223188400269,4,0,0,0.5
2021-12-07 00:00:00,0.26185664534568787,4,0,0,0.5
2021-12-08 00:00:00,0.2905215322971344,4,0,0,0.5
2021-12-09 00:00:00,0.3885746896266937,4,0,0,0.5
2021-12-10 00:00:00,0.3996378779411316,4,0,0,0.5
2021-12-13 00:00:00,0.3334268033504486,4,0,0,0.5
2021-12-14 00:00:00,0.3085685074329376,4,0,0,0.0
2021-12-15 00:00:00,0.3925195634365082,5,0,0,0.0
2021-12-16 00:00:00,0.3864126205444336,3,0,0,2.0
2021-12-17 00:00:00,0.40125226974487305,2,0,0,4.5
2021-12-20 00:00:00,0.196681410074234,2,1,0,5.0
2021-12-21 00:00:00,0.3252045214176178,2,1,0,5.0
2021-12-22 00:00:00,0.4891037046909332,1,1,0,5.0
2021-12-23 00:00:00,0.8751557469367981,1,1,0,8.5
2021-12-27 00:00:00,1.1217144429683685,1,1,0,8.5
2021-12-28 00:00:00,1.374523103237152,1,1,0,13.0
2021-12-29 00:00:00,1.611064001917839,1,0,0,8.0
2021-12-30 00:00:00,1.603320762515068,2,0,0,4.5
2021-12-31 00:00:00,1.5048721879720688,2,0,0,4.5
2022-01-03 00:00:00,1.201252356171608,3,0,0,0.5
2022-01-04 00:00:00,1.1613748222589493,3,0,0,0.5
2022-01-05 00:00:00,1.0019161850214005,3,0,0,0.5
2022-01-06 00:00:00,0.8691919296979904,3,0,0,0.5
2022-01-07 00:00:00,0.9318030327558517,2,0,0,2.0
2022-01-10 00:00:00,1.1322819143533707,3,0,0,0.5
2022-01-11 00:00:00,1.0865437239408493,2,0,0,2.0
2022-01-12 00:00:00,1.131903126835823,1,0,0,4.5
2022-01-13 00:00:00,1.194499596953392,1,1,0,5.0
2022-01-14 00:00:00,1.3998359590768814,1,1,0,8.5
2022-01-18 00:00:00,1.329702451825142,1,1,0,2.5
2022-01-19 00:00:00,1.179902508854866,2,1,0,0.5
2022-01-20 00:00:00,0.7567519396543503,2,1,0,0.0
2022-01-21 00:00:00,0.5067769140005112,3,1,0,0.5
2022-01-24 00:00:00,0.6098098307847977,4,1,0,4.5
2022-01-25 00:00:00,0.847596287727356,5,1,0,8.0
2022-01-26 00:00:00,1.4611676037311554,6,1,0,12.5
2022-01-27 00:00:00,2.278737187385559,9,0,0,32.5
2022-01-28 00:00:00,2.498582199215889,9,0,0,32.0
2022-01-31 00:00:00,2.341650977730751,9,0,0,24.5
2022-02-01 00:00:00,2.4122326523065567,11,0,0,40.5
2022-02-02 00:00:00,2.3338271230459213,11,0,0,32.0
2022-02-03 00:00:00,2.2108887284994125,11,0,0,32.0
2022-02-04 00:00:00,2.052346631884575,12,0,0,40.5
2022-02-07 00:00:00,1.968673124909401,12,0,0,40.5
2022-02-08 00:00:00,2.230321392416954,12,0,0,50.0
2022-02-09 00:00:00,2.2234935611486435,11,0,0,32.0
2022-02-10 00:00:00,2.085835352540016,9,0,0,24.5
2022-02-11 00:00:00,2.1499080806970596,9,0,0,32.0
2022-02-14 00:00:00,2.1926060765981674,9,0,0,32.5
2022-02-15 00:00:00,2.4045344442129135,11,0,0,50.5
2022-02-16 00:00:00,2.2999501675367355,10,0,0,41.0
2022-02-17 00:00:00,2.084378406405449,11,0,0,41.0
2022-02-18 00:00:00,1.7408279925584793,8,0,0,18.5
2022-02-22 00:00:00,1.6508896797895432,9,0,0,18.5
2022-02-23 00:00:00,1.3473620861768723,9,0,0,13.0
2022-02-24 00:00:00,1.3058204650878906,9,0,0,8.5
2022-02-25 00:00:00,1.100828379392624,10,0,0,8.5
2022-02-28 00:00:00,0.6517910361289978,11,0,0,2.0
2022-03-01 00:00:00,0.5771094858646393,10,0,0,0.5
2022-03-02 00:00:00,0.5318811237812042,10,0,0,0.5
2022-03-03 00:00:00,0.6141320765018463,10,0,0,0.5
2022-03-04 00:00:00,0.6929419636726379,11,0,0,0.0
2022-03-07 00:00:00,0.8755131363868713,12,0,0,0.5
2022-03-08 00:00:00,0.959782749414444,12,0,0,0.0
2022-03-09 00:00:00,0.9744046926498413,12,0,0,0.0
2022-03-10 00:00:00,0.8796088993549347,13,0,0,0.5
2022-03-11 00:00:00,0.7810594141483307,12,0,0,0.5
2022-03-14 00:00:00,1.0233556628227234,13,0,0,8.0
2022-03-15 00:00:00,0.9760104417800903,14,0,0,12.5
2022-03-16 00:00:00,0.7405407428741455,12,0,0,4.5
2022-03-17 00:00:00,0.6533110737800598,12,0,0,0.5
2022-03-18 00:00:00,0.6813776791095734,12,0,0,2.0
2022-03-21 00:00:00,0.7287382781505585,12,0,0,0.5
2022-03-22 00:00:00,0.8377332985401154,11,0,0,4.5
2022-03-23 00:00:00,0.7838212251663208,9,0,0,0.0
2022-03-24 00:00:00,0.6401528120040894,8,0,0,0.5
2022-03-25 00:00:00,0.7576466500759125,7,0,0,2.0
2022-03-28 00:00:00,1.1296330988407135,6,0,0,8.0
2022-03-29 00:00:00,1.1771391928195953,6,0,0,12.5
2022-03-30 00:00:00,1.1365391314029694,5,0,0,12.5
2022-03-31 00:00:00,1.3602225482463837,4,0,0,18.0
2022-04-01 00:00:00,1.756622076034546,3,0,0,24.5
2022-04-04 00:00:00,1.9807749688625336,3,0,0,32.0
2022-04-05 00:00:00,2.071942925453186,3,0,0,40.5
2022-04-06 00:00:00,2.187984585762024,3,0,0,40.5
2022-04-07 00:00:00,2.163552761077881,2,0,0,50.0
2022-04-08 00:00:00,2.3236565589904785,2,0,0,60.5
2022-04-11 00:00:00,2.4698644876480103,1,0,0,60.5
2022-04-12 00:00:00,2.6133276522159576,1,0,0,72.0
2022-04-13 00:00:00,2.596188008785248,1,0,0,84.5
2022-04-14 00:00:00,2.3590185046195984,1,0,0,60.5
2022-04-18 00:00:00,1.9598154425621033,2,1,0,50.5
2022-04-19 00:00:00,1.7956379652023315,3,1,0,41.0
2022-04-20 00:00:00,1.4374857246875763,4,1,0,32.5
2022-04-21 00:00:00,1.1521061956882477,4,0,0,24.5
2022-04-22 00:00:00,0.7744679152965546,5,0,0,8.0
2022-04-25 00:00:00,0.40228721499443054,5,0,0,4.5
2022-04-26 00:00:00,0.4850597083568573,6,0,0,0.5
2022-04-27 00:00:00,0.6934424340724945,7,0,0,0.5
2022-04-28 00:00:00,0.6391704380512238,7,0,0,0.5
2022-04-29 00:00:00,1.0224347710609436,10,0,0,12.5
2022-05-02 00:00:00,1.3984394073486328,12,0,0,32.0
2022-05-03 00:00:00,1.7346396744251251,12,0,0,40.5
2022-05-04 00:00:00,1.8816970586776733,13,0,0,50.0
2022-05-05 00:00:00,2.163512736558914,14,0,0,60.5
2022-05-06 00:00:00,2.3288258612155914,15,0,0,72.0
2022-05-09 00:00:00,2.407585948705673,16,0,0,98.0
2022-05-10 00:00:00,2.6321254074573517,18,0,0,128.0
2022-05-11 00:00:00,2.9762576818466187,20,0,0,180.5
2022-05-12 00:00:00,2.9467394649982452,18,0,0,144.5
2022-05-13 00:00:00,3.065511077642441,18,0,0,144.5
2022-05-16 00:00:00,3.0520296692848206,18,0,0,144.5
2022-05-17 00:00:00,2.6872262954711914,18,0,0,128.5
2022-05-18 00:00:00,2.570044457912445,18,0,0,113.0
2022-05-19 00:00:00,2.30384823679924,18,0,0,98.5
2022-05-20 00:00:00,2.3032542765140533,17,0,0,84.5
2022-05-23 00:00:00,2.0909193456172943,16,0,0,60.5
2022-05-24 00:00:00,1.849418729543686,16,0,0,60.5
2022-05-25 00:00:00,1.3407106697559357,14,0,0,32.0
2022-05-26 00:00:00,1.2220309972763062,14,0,0,24.5
2022-05-27 00:00:00,1.2240859866142273,13,0,0,18.0
2022-05-31 00:00:00,0.797225683927536,12,0,0,2.0
2022-06-01 00:00:00,0.8237724602222443,11,0,0,0.5
2022-06-02 00:00:00,1.0035671889781952,9,0,0,4.5
2022-06-03 00:00:00,1.1318660378456116,6,0,0,24.5
2022-06-06 00:00:00,1.3878867626190186,5,0,0,40.5
2022-06-07 00:00:00,1.4695494771003723,5,0,0,50.0
2022-06-08 00:00:00,1.5202814638614655,4,0,0,72.0
2022-06-09 00:00:00,1.5512871742248535,5,0,0,84.5
2022-06-10 00:00:00,1.6166541874408722,6,0,0,98.0
2022-06-13 00:00:00,1.5599805414676666,6,1,0,72.5
2022-06-14 00:00:00,2.0392942428588867,5,1,0,85.0
2022-06-15 00:00:00,2.0341247618198395,6,1,0,72.5
2022-06-16 00:00:00,2.1176306307315826,5,1,0,85.0
2022-06-17 00:00:00,2.019089549779892,6,1,0,72.5
2022-06-21 00:00:00,2.0232699811458588,6,1,0,72.5
2022-06-22 00:00:00,2.0059628784656525,7,1,0,50.5
2022-06-23 00:00:00,2.118988126516342,6,1,0,50.5
2022-06-24 00:00:00,2.022484242916107,6,0,0,50.0
2022-06-27 00:00:00,1.736868977546692,7,0,0,24.5
2022-06-28 00:00:00,1.7647454142570496,6,0,0,32.0
2022-06-29 00:00:00,1.6215198040008545,6,0,0,24.5
2022-06-30 00:00:00,1.1733693182468414,9,0,0,4.5
2022-07-01 00:00:00,1.1006597876548767,9,0,0,2.0
2022-07-05 00:00:00,0.7720693051815033,13,0,0,8.0
2022-07-06 00:00:00,0.6737595200538635,12,0,0,18.0
2022-07-07 00:00:00,0.710362434387207,11,0,0,18.0
2022-07-08 00:00:00,0.5286905169487,11,0,0,18.0
2022-07-11 00:00:00,0.6260829567909241,10,0,0,18.0
2022-07-12 00:00:00,0.6259254515171051,10,0,0,12.5
2022-07-13 00:00:00,0.7062661945819855,9,0,0,4.5
2022-07-14 00:00:00,0.8688176572322845,8,0,0,2.5
2022-07-15 00:00:00,0.7412089109420776,6,0,0,1.0
2022-07-18 00:00:00,0.7366597354412079,4,0,0,2.5
2022-07-19 00:00:00,0.7785355150699615,5,0,0,0.5
2022-07-20 00:00:00,0.9225387871265411,4,0,0,2.5
2022-07-21 00:00:00,0.9787234961986542,4,0,0,2.5
2022-07-22 00:00:00,0.8438580930233002,4,0,0,5.0
2022-07-25 00:00:00,0.6496563255786896,5,0,0,1.0
2022-07-26 00:00:00,0.6163408756256104,6,0,0,0.0
2022-07-27 00:00:00,0.53162881731987,7,0,0,0.0
2022-07-28 00:00:00,0.5748991072177887,6,0,0,0.0
2022-07-29 00:00:00,0.4605100750923157,5,0,0,0.5
2022-08-01 00:00:00,0.6929758787155151,6,0,0,4.5
2022-08-02 00:00:00,0.5609053075313568,8,0,0,0.5
2022-08-03 00:00:00,0.5373085141181946,8,0,0,12.5
2022-08-04 00:00:00,0.5751718580722809,8,0,0,8.0
2022-08-05 00:00:00,0.5955236554145813,8,0,0,4.5
2022-08-08 00:00:00,0.6297929286956787,9,0,0,2.0
2022-08-09 00:00:00,0.5879131257534027,9,0,0,0.5
2022-08-10 00:00:00,0.7628742158412933,7,0,0,4.5
2022-08-11 00:00:00,0.6371944546699524,6,0,0,4.5
2022-08-12 00:00:00,0.4245905876159668,6,0,0,2.0
2022-08-15 00:00:00,0.32783064246177673,6,0,0,0.0
2022-08-16 00:00:00,0.21981197595596313,5,0,0,0.5
2022-08-17 00:00:00,0.24937620759010315,5,0,0,0.0
2022-08-18 00:00:00,0.26749441027641296,5,0,0,0.5
2022-08-19 00:00:00,0.2583364248275757,5,0,0,0.5
2022-08-22 00:00:00,0.3229730427265167,4,0,0,0.0
2022-08-23 00:00:00,0.5718768835067749,3,0,0,2.0
2022-08-24 00:00:00,0.924889326095581,3,0,0,4.5
2022-08-25 00:00:00,1.2277483344078064,3,0,0,8.0
2022-08-26 00:00:00,1.0832180976867676,3,0,0,4.5
2022-08-29 00:00:00,1.2366065382957458,2,0,0,4.5
2022-08-30 00:00:00,1.630270928144455,1,0,0,12.5
2022-08-31 00:00:00,1.9901333451271057,1,0,0,24.5
2022-09-01 00:00:00,2.3033008873462677,1,0,0,24.5
2022-09-02 00:00:00,2.522513449192047,1,0,0,24.5
2022-09-06 00:00:00,2.495522141456604,1,0,0,24.5
2022-09-07 00:00:00,2.5078883469104767,1,0,0,32.0
2022-09-08 00:00:00,2.264802098274231,1,0,0,32.0
2022-09-09 00:00:00,1.8841463327407837,1,0,0,18.0
2022-09-12 00:00:00,1.5786886513233185,1,0,0,12.5
2022-09-13 00:00:00,1.3809660077095032,1,0,0,12.5
2022-09-14 00:00:00,1.0475477874279022,1,0,0,12.5
2022-09-15 00:00:00,0.8033240139484406,1,0,0,8.0
2022-09-16 00:00:00,0.6947362422943115,2,0,0,4.5
2022-09-19 00:00:00,0.6609451174736023,2,0,0,4.5
2022-09-20 00:00:00,0.5000990927219391,2,0,0,4.5
2022-09-21 00:00:00,0.45755571126937866,2,0,0,2.0
2022-09-22 00:00:00,0.5743656754493713,2,0,0,0.5
2022-09-23 00:00:00,0.5728018283843994,2,0,0,0.5
2022-09-26 00:00:00,0.9042927324771881,3,0,0,0.0
2022-09-27 00:00:00,1.1361917555332184,3,0,0,0.0
2022-09-28 00:00:00,1.4615975618362427,4,0,0,2.0
2022-09-29 00:00:00,1.8589332103729248,5,0,0,8.0
2022-09-30 00:00:00,2.0818263590335846,6,0,0,12.5
2022-10-03 00:00:00,1.9529865682125092,5,0,0,8.0
2022-10-04 00:00:00,1.885137677192688,5,0,0,8.0
2022-10-05 00:00:00,1.9814259707927704,7,0,0,18.0
2022-10-06 00:00:00,2.1452512443065643,8,0,0,24.5
2022-10-07 00:00:00,1.9860770404338837,7,0,0,18.0
2022-10-10 00:00:00,1.8311340510845184,7,0,0,18.0
2022-10-11 00:00:00,1.6888659000396729,7,0,0,18.0
2022-10-12 00:00:00,1.5980256795883179,8,0,0,24.5
2022-10-13 00:00:00,1.5465038120746613,8,0,0,24.5
2022-10-14 00:00:00,1.4921031892299652,9,0,0,32.0
2022-10-17 00:00:00,1.68210968375206,11,0,0,40.5
2022-10-18 00:00:00,1.6434597969055176,10,0,0,32.0
2022-10-19 00:00:00,1.4580521881580353,10,0,0,32.0
2022-10-20 00:00:00,1.3657010793685913,10,0,0,32.0
2022-10-21 00:00:00,1.565095990896225,10,0,0,32.0
2022-10-24 00:00:00,1.4944038689136505,10,0,0,32.0
2022-10-25 00:00:00,1.230283796787262,10,0,0,24.5
2022-10-26 00:00:00,1.134479969739914,10,0,0,24.5
2022-10-27 00:00:00,0.9958586692810059,10,0,0,18.0
2022-10-28 00:00:00,0.727857768535614,10,0,0,12.5
2022-10-31 00:00:00,0.9507918953895569,11,0,0,12.5
2022-11-01 00:00:00,1.4703045785427094,13,0,0,32.0
2022-11-02 00:00:00,1.6882121860980988,13,0,0,32.0
2022-11-03 00:00:00,1.5775022506713867,13,0,0,18.0
2022-11-04 00:00:00,1.445448249578476,13,0,0,12.5
2022-11-07 00:00:00,1.5539167523384094,14,0,0,24.5
2022-11-08 00:00:00,2.0375349521636963,15,0,0,32.0
2022-11-09 00:00:00,2.30786269903183,15,0,0,32.0
2022-11-10 00:00:00,2.278017818927765,16,0,0,32.0
2022-11-11 00:00:00,2.3685768246650696,18,0,0,50.0
2022-11-14 00:00:00,2.26570001244545,18,0,0,40.5
2022-11-15 00:00:00,1.8960736989974976,17,0,0,18.0
2022-11-16 00:00:00,1.6647761166095734,14,0,0,8.0
2022-11-17 00:00:00,1.5976496636867523,13,0,0,4.5
2022-11-18 00:00:00,1.5194385647773743,12,0,0,2.0
2022-11-21 00:00:00,1.3400280177593231,10,0,0,0.0
2022-11-22 00:00:00,1.7095765173435211,8,0,0,2.0
2022-11-23 00:00:00,1.5409726798534393,6,1,0,8.5
2022-11-25 00:00:00,1.518923670053482,6,1,0,8.5
2022-11-28 00:00:00,1.2689453959465027,7,1,0,5.0
2022-11-29 00:00:00,1.3869468867778778,6,1,0,8.5
2022-11-30 00:00:00,1.729899287223816,5,1,0,18.5
2022-12-01 00:00:00,2.296163499355316,4,1,0,41.0
2022-12-02 00:00:00,2.4141543805599213,4,2,0,42.5
2022-12-05 00:00:00,2.509420096874237,4,2,0,42.5
2022-12-06 00:00:00,2.6486086547374725,4,2,0,42.5
2022-12-07 00:00:00,2.682792693376541,3,1,0,61.0
2022-12-08 00:00:00,3.469217360019684,2,1,0,85.0
2022-12-09 00:00:00,3.654851585626602,2,1,0,85.0
2022-12-12 00:00:00,3.7131820023059845,2,1,0,98.5
2022-12-13 00:00:00,3.9386247396469116,2,0,0,128.0
2022-12-14 00:00:00,3.93022558093071,2,0,0,128.0
2022-12-15 00:00:00,3.8357871770858765,2,0,0,112.5
2022-12-16 00:00:00,3.675250858068466,2,0,0,72.0
2022-12-19 00:00:00,3.6216315627098083,2,0,0,60.5
2022-12-20 00:00:00,3.5031947791576385,2,0,0,50.0
2022-12-21 00:00:00,3.2151605784893036,2,0,0,32.0
2022-12-22 00:00:00,2.5213917195796967,3,0,0,12.5
2022-12-23 00:00:00,2.196344017982483,3,0,0,5.0
2022-12-27 00:00:00,2.3126906156539917,2,0,0,8.5
2022-12-28 00:00:00,2.5541338324546814,2,0,0,13.0
2022-12-29 00:00:00,2.3006100058555603,2,0,0,8.5
2022-12-30 00:00:00,1.954718291759491,2,0,0,5.0
2023-01-03 00:00:00,1.720682293176651,2,0,0,2.5
2023-01-04 00:00:00,1.5943996906280518,2,0,0,4.0
2023-01-05 00:00:00,1.4588273167610168,2,0,0,4.0
2023-01-06 00:00:00,1.278781920671463,2,0,0,4.0
2023-01-09 00:00:00,0.6505535840988159,2,0,0,1.0
2023-01-10 00:00:00,0.3668588697910309,2,0,0,0.5
2023-01-11 00:00:00,0.4183136522769928,2,0,0,0.5
2023-01-12 00:00:00,0.5396446883678436,1,0,0,1.0
2023-01-13 00:00:00,0.49189266562461853,1,0,0,0.5
2023-01-17 00:00:00,0.29159361124038696,1,0,0,0.5
2023-01-18 00:00:00,0.28851768374443054,1,0,0,0.5
2023-01-19 00:00:00,0.23790284991264343,1,0,0,0.5
2023-01-20 00:00:00,0.24408307671546936,1,0,0,0.5
2023-01-23 00:00:00,0.23956501483917236,1,0,0,0.5
2023-01-24 00:00:00,0.27638664841651917,1,0,0,0.5
2023-01-25 00:00:00,0.2852492332458496,1,0,0,2.0
2023-01-26 00:00:00,0.44131454825401306,1,0,0,2.0
2023-01-27 00:00:00,1.0436585545539856,1,0,0,0.5
2023-01-30 00:00:00,1.4420111775398254,1,0,0,0.5
2023-01-31 00:00:00,1.540704220533371,2,0,0,0.0
2023-02-01 00:00:00,1.5216370224952698,2,0,0,0.0
2023-02-02 00:00:00,1.3523669242858887,2,0,0,0.0
2023-02-03 00:00:00,1.228886753320694,2,0,0,0.0
2023-02-06 00:00:00,1.198224663734436,2,0,0,0.0
2023-02-07 00:00:00,1.2256085872650146,3,0,0,0.5
2023-02-08 00:00:00,1.266777902841568,4,0,0,2.0
2023-02-09 00:00:00,1.4226540327072144,4,1,0,2.5
2023-02-10 00:00:00,1.496035099029541,4,0,0,2.0
2023-02-13 00:00:00,1.6154035031795502,4,0,0,4.5
2023-02-14 00:00:00,1.4801176190376282,4,0,0,4.5
2023-02-15 00:00:00,1.3845059275627136,4,0,0,4.5
2023-02-16 00:00:00,1.4329638481140137,4,0,0,4.5
2023-02-17 00:00:00,1.452622264623642,4,0,0,4.5
2023-02-21 00:00:00,1.4166853725910187,4,0,0,4.5
2023-02-22 00:00:00,1.2892290949821472,4,0,0,4.5
2023-02-23 00:00:00,0.8969014585018158,4,0,0,4.5
2023-02-24 00:00:00,0.9325056970119476,4,0,0,4.5
2023-02-27 00:00:00,0.6508612632751465,4,0,0,4.5
2023-02-28 00:00:00,0.38008883595466614,4,0,0,4.5
2023-03-01 00:00:00,0.41777533292770386,3,0,0,2.0
2023-03-02 00:00:00,0.6836623549461365,2,0,0,0.0
2023-03-03 00:00:00,0.48613154888153076,2,0,0,0.0
2023-03-06 00:00:00,0.38885417580604553,2,0,0,0.0
2023-03-07 00:00:00,0.4148462116718292,2,0,0,0.0
2023-03-08 00:00:00,0.532969057559967,2,0,0,0.0
2023-03-09 00:00:00,0.5276553630828857,2,0,0,0.5
2023-03-10 00:00:00,0.5591636300086975,2,0,0,2.0
2023-03-13 00:00:00,0.585015594959259,3,0,0,1.0
2023-03-14 00:00:00,0.6056824028491974,3,0,0,0.5
2023-03-15 00:00:00,0.5540671944618225,3,0,0,0.5
2023-03-16 00:00:00,0.5037237405776978,3,0,0,0.5
2023-03-17 00:00:00,0.5147392749786377,3,0,0,0.5
2023-03-20 00:00:00,0.7023628950119019,3,0,0,0.5
2023-03-21 00:00:00,0.7518564760684967,3,0,0,0.5
2023-03-22 00:00:00,0.6856845021247864,3,0,0,0.5
2023-03-23 00:00:00,0.5419377982616425,3,0,0,0.5
2023-03-24 00:00:00,0.3714318871498108,3,0,0,0.5
2023-03-27 00:00:00,0.5678275525569916,3,0,0,0.5
2023-03-28 00:00:00,0.7652038037776947,3,0,0,0.5
2023-03-29 00:00:00,0.6211981177330017,3,0,0,0.5
2023-03-30 00:00:00,0.4773801267147064,3,0,0,0.0
2023-03-31 00:00:00,0.445803165435791,3,0,0,0.5
2023-04-03 00:00:00,0.3724845051765442,3,0,0,0.5
2023-04-04 00:00:00,0.320328950881958,2,0,0,0.0
2023-04-05 00:00:00,0.399396151304245,2,0,0,0.0
2023-04-06 00:00:00,0.43439438939094543,1,0,0,0.5
2023-04-10 00:00:00,0.5616892278194427,1,0,0,0.5
2023-04-11 00:00:00,0.6737746894359589,1,0,0,0.5
2023-04-12 00:00:00,0.89718097448349,1,0,0,2.0
2023-04-13 00:00:00,0.8315423727035522,2,0,0,0.5
2023-04-14 00:00:00,0.886069655418396,2,0,0,0.5
2023-04-17 00:00:00,0.9103357791900635,2,0,0,0.5
2023-04-18 00:00:00,0.9963651895523071,1,0,0,2.0
2023-04-19 00:00:00,0.9500713050365448,1,0,0,2.0
2023-04-20 00:00:00,1.0907060205936432,1,0,0,2.0
2023-04-21 00:00:00,0.8587388396263123,2,0,0,0.5
2023-04-24 00:00:00,0.7932563126087189,3,0,0,0.0
2023-04-25 00:00:00,0.7598317861557007,4,0,0,0.5
2023-04-26 00:00:00,0.532095342874527,4,0,0,0.5
2023-04-27 00:00:00,0.384513258934021,4,0,0,0.5
2023-04-28 00:00:00,0.5481375753879547,5,0,0,2.0
2023-05-01 00:00:00,0.6391312181949615,6,0,0,4.5
2023-05-02 00:00:00,0.7388650476932526,7,0,0,8.0
2023-05-03 00:00:00,0.7513091564178467,7,0,0,8.0
2023-05-04 00:00:00,0.7321570217609406,7,0,0,12.5
2023-05-05 00:00:00,0.7167976200580597,8,0,0,18.0
2023-05-08 00:00:00,1.0346903204917908,8,0,0,24.5
2023-05-09 00:00:00,1.1305444240570068,8,0,0,24.5
2023-05-10 00:00:00,1.3921210765838623,8,0,0,24.5
2023-05-11 00:00:00,1.4644585251808167,8,0,0,24.5
2023-05-12 00:00:00,1.4442688524723053,6,0,0,8.0
2023-05-15 00:00:00,1.4884609878063202,5,0,0,4.5
2023-05-16 00:00:00,1.5352258682250977,5,0,0,4.5
